"trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","ID","age","dob","marital","natlang","olang","gender","ethnicity","mental_check","educ_l","educ_c","mental","mentdrug","mentpos","sesparent","sesstudent","sesladder","sescurrency","educ_hs","educ_ce","s1self","chosenbody","s1selfjudge","s2selfjudge","s2self","sspc_01","sspc_02","pas_01","pas_02","pas_03","pas_04","pas_05","pas_06","pas_07","pas_08","pas_09","pas_10","pas_11","pas_12","pas_13","pas_14","contact_01","contact_02","contact_03","contact_04","contact_05","contact_06","contact_07","contact_08","contact_09","idnd_01","idnd_02","idnd_03","idnd_04","idnd_05","idnd_06","idnd_07","idnd_08","catch_01","adig_01","adig_02","adig_03","plcs_01","plcs_02","plcs_03","plcs_04","plcs_05","plcs_06","plcs_07","plcs_08","plcs_09","plcs_10","plcs_11","plcs_12","catch_02","wwwp_01","wwwp_02","wwwp_03","wwwp_04","wwwp_05","wwwp_06","wwwp_07","wwwp_08","wwwp_09","lsns_fam_1","lsns_fam_2","lsns_fam_3","lsns_fri_1","lsns_fri_2","lsns_fri_3","debrief","rt","url","success","view_history","responses","question_order","final_value","start_value","stimulus","key_press","trial","block","freq"
"html-keyboard-response","1529","1212382","0.0-39.0-1.40","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","97.01999998651445","","","","","","","","<div style=""font-size:60px;"">?</div>","76","41","15","0.06"
"image-keyboard-response","1530","1213388","0.0-39.0-0.41","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T110.jpg","null","","",""
"html-keyboard-response","1531","1213539","0.0-39.0-1.41","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","150.19999998924322","","","","","","","","<div style=""font-size:60px;"">?</div>","76","42","15","0.06"
"image-keyboard-response","1532","1214550","0.0-39.0-0.42","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T300.jpg","null","","",""
"html-keyboard-response","1533","1215231","0.0-39.0-1.42","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","679.919999995036","","","","","","","","<div style=""font-size:60px;"">?</div>","76","43","15","0.06"
"image-keyboard-response","1534","1216235","0.0-39.0-0.43","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T260.jpg","null","","",""
"html-keyboard-response","1535","1216355","0.0-39.0-1.43","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","118.54500000481494","","","","","","","","<div style=""font-size:60px;"">?</div>","76","44","15","0.06"
"image-keyboard-response","1536","1217361","0.0-39.0-0.44","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T150.jpg","null","","",""
"html-keyboard-response","1537","1217454","0.0-39.0-1.44","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","91.59999999962747","","","","","","","","<div style=""font-size:60px;"">?</div>","76","45","15","0.06"
"image-keyboard-response","1538","1218460","0.0-39.0-0.45","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T010.jpg","null","","",""
"html-keyboard-response","1539","1218622","0.0-39.0-1.45","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","159.9350000033155","","","","","","","","<div style=""font-size:60px;"">?</div>","76","46","15","0.06"
"image-keyboard-response","1540","1219630","0.0-39.0-0.46","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T190.jpg","null","","",""
"html-keyboard-response","1541","1219720","0.0-39.0-1.46","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","87.49999999417923","","","","","","","","<div style=""font-size:60px;"">?</div>","76","47","15","0.06"
"image-keyboard-response","1542","1220726","0.0-39.0-0.47","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T040.jpg","null","","",""
"html-keyboard-response","1543","1221083","0.0-39.0-1.47","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","354.724999997532","","","","","","","","<div style=""font-size:60px;"">?</div>","76","48","15","0.06"
"image-keyboard-response","1544","1222086","0.0-39.0-0.48","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T020.jpg","null","","",""
"html-keyboard-response","1545","1222136","0.0-39.0-1.48","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","48.775000002700835","","","","","","","","<div style=""font-size:60px;"">?</div>","76","49","15","0.06"
"image-keyboard-response","1546","1223142","0.0-39.0-0.49","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T120.jpg","null","","",""
"html-keyboard-response","1547","1223248","0.0-39.0-1.49","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","104.51499999919906","","","","","","","","<div style=""font-size:60px;"">?</div>","76","50","15","0.06"
"html-keyboard-response","1548","1224953","0.0-40.0","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","1202.4699999892619","","","","","","","","<p>Block 16</p><p>Press SPACE to continue.</p>","32","","",""
"image-keyboard-response","1549","1226459","0.0-41.0-0.0","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T290.jpg","null","","",""
"html-keyboard-response","1550","1226919","0.0-41.0-1.0","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","458.8599999989383","","","","","","","","<div style=""font-size:60px;"">?</div>","65","1","16","0.06"
"image-keyboard-response","1551","1227926","0.0-41.0-0.1","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T210.jpg","null","","",""
"html-keyboard-response","1552","1228115","0.0-41.0-1.1","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","187.76500000967644","","","","","","","","<div style=""font-size:60px;"">?</div>","65","2","16","0.06"
"image-keyboard-response","1553","1229123","0.0-41.0-0.2","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T270.jpg","null","","",""
"html-keyboard-response","1554","1229199","0.0-41.0-1.2","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","73.96500000334345","","","","","","","","<div style=""font-size:60px;"">?</div>","65","3","16","0.06"
"image-keyboard-response","1555","1230207","0.0-41.0-0.3","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T120.jpg","null","","",""
"html-keyboard-response","1556","1230452","0.0-41.0-1.3","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","244.23500000569038","","","","","","","","<div style=""font-size:60px;"">?</div>","65","4","16","0.06"
"image-keyboard-response","1557","1231462","0.0-41.0-0.4","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T240.jpg","null","","",""
"html-keyboard-response","1558","1231537","0.0-41.0-1.4","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","72.91000000271015","","","","","","","","<div style=""font-size:60px;"">?</div>","65","5","16","0.06"
"image-keyboard-response","1559","1232545","0.0-41.0-0.5","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T030.jpg","null","","",""
"html-keyboard-response","1560","1232672","0.0-41.0-1.5","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","125.90499999350868","","","","","","","","<div style=""font-size:60px;"">?</div>","65","6","16","0.06"
"image-keyboard-response","1561","1233680","0.0-41.0-0.6","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T070.jpg","null","","",""
"html-keyboard-response","1562","1233840","0.0-41.0-1.6","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","158.47999999811873","","","","","","","","<div style=""font-size:60px;"">?</div>","65","7","16","0.06"
"image-keyboard-response","1563","1234846","0.0-41.0-0.7","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T270.jpg","null","","",""
"html-keyboard-response","1564","1235002","0.0-41.0-1.7","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","152.74499999941327","","","","","","","","<div style=""font-size:60px;"">?</div>","65","8","16","0.06"
"image-keyboard-response","1565","1236011","0.0-41.0-0.8","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T140.jpg","null","","",""
"html-keyboard-response","1566","1236178","0.0-41.0-1.8","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","165.63499999744818","","","","","","","","<div style=""font-size:60px;"">?</div>","65","9","16","0.06"
"image-keyboard-response","1567","1237189","0.0-41.0-0.9","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T230.jpg","null","","",""
"html-keyboard-response","1568","1237359","0.0-41.0-1.9","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","168.66999999899417","","","","","","","","<div style=""font-size:60px;"">?</div>","65","10","16","0.06"
"image-keyboard-response","1569","1238368","0.0-41.0-0.10","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","null","","","","","","","","stim/T300.jpg","null","","",""
"html-keyboard-response","1570","1238502","0.0-41.0-1.10","e476sbj7cmaw40w","1","nathalie","24","08/1996","Single","English","French","Female","White or Caucasian","No","Undergraduate degree","Yes, Graduate studies","N/A","N/A","N/A","5","5","5","0","0","0","0.699999972","stim/H120.jpg","65","76","0.5000000200000001","1","3","4","","2","3","1","1","2","3","2","2","3","2","3","2","6","5","4","5","4","4","7","3","4","4","2","2","4","2","3","2","5","3","4","5","4","6","5","6","5","6","5","5","3","4","3","3","4","1","2","1","2","1","2","1","2","2","1","3","2","3","4","4","4","agree","132.3349999873899","","","","","","","","<div style=""font-size:60px;"">?</div>","65","11","16","0.06"
